event_id,is_anomaly,anomaly_type,severity,explanation
EVT005310,false,,,
EVT005844,false,,,
EVT003427,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000091,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000255,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000656,false,,,
EVT007419_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002888,false,,,
EVT003014,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002579,false,,,
EVT007413,false,,,
EVT003159,false,,,
EVT002571,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002558,false,,,
EVT005882,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001798,false,,,
EVT001327,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002591,false,,,
EVT002242,false,,,
EVT007161,false,,,
EVT000866,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002215,false,,,
EVT002835,false,,,
EVT001273,false,,,
EVT003996,false,,,
EVT003743,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007231,false,,,
EVT002377,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004880,false,,,
EVT_ONCALL_003179,false,,,
EVT000138,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004195,false,,,
EVT000466,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001638,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002394,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002650,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000876,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007144_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002841,false,,,
EVT000281,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002048,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005752_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003285,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000073,false,,,
EVT003451,false,,,
EVT001631,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002723,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006144,false,,,
EVT005496,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006280,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005717,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006367,false,,,
EVT000536,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000706,false,,,
EVT005630,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003585,false,,,
EVT000780,false,,,
EVT006093,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT007272,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001490,false,,,
EVT004208,false,,,
EVT004249_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005919,false,,,
EVT005423,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003740,false,,,
EVT004015,false,,,
EVT001378,false,,,
EVT003829_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007232,false,,,
EVT000931,false,,,
EVT003224,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002827,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001574,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000907,false,,,
EVT002988,false,,,
EVT003354_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003226,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006207,false,,,
EVT004465,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005860,false,,,
EVT000310,false,,,
EVT003140,false,,,
EVT002521,false,,,
EVT004769,false,,,
EVT003654,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001698,false,,,
EVT006048,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006554,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003915,false,,,
EVT007164,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006464,false,,,
EVT003618,false,,,
EVT001839,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000300,false,,,
EVT002672,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005016,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002549,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005168,false,,,
EVT004871,false,,,
EVT004898,false,,,
EVT006802,false,,,
EVT005644,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001301,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003290,false,,,
EVT004974,false,,,
EVT_ONCALL_000926,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004248,false,,,
EVT000854,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000925,false,,,
EVT004096,false,,,
EVT006746,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005028,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003338,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006299,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000329,false,,,
EVT003239,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006347,false,,,
EVT002502,false,,,
EVT000413,false,,,
EVT003525,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004582,false,,,
EVT004555,false,,,
EVT005709,false,,,
EVT001498,false,,,
EVT002381,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001955,false,,,
EVT004554,false,,,
EVT003546,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005483,false,,,
EVT000346,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004423,false,,,
EVT000015_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006838,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002066,false,,,
EVT000574,false,,,
EVT001692,false,,,
EVT004344,false,,,
EVT005484,false,,,
EVT000790,false,,,
EVT003184,false,,,
EVT002369,false,,,
EVT004443,false,,,
EVT000355,false,,,
EVT005024,false,,,
EVT000010,false,,,
EVT002035,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005137,false,,,
EVT005622,false,,,
EVT005793,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003567,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000416,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004963,false,,,
EVT002406,false,,,
EVT002527,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004530,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004151,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006520,false,,,
EVT004586,false,,,
EVT004087,false,,,
EVT000437,false,,,
EVT003439,false,,,
EVT002679_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006170,false,,,
EVT007468,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000874_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006984,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005488,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006103,false,,,
EVT007286,false,,,
EVT004576,false,,,
EVT002429,false,,,
EVT001395,false,,,
EVT005253,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006868_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000525,false,,,
EVT001445,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003291,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004872,false,,,
EVT003314,false,,,
EVT006799,false,,,
EVT004140,false,,,
EVT004831,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005471,false,,,
EVT006839,false,,,
EVT006762,false,,,
EVT006153,false,,,
EVT000747,false,,,
EVT001361,false,,,
EVT003878,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004287,false,,,
EVT003959,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005199,false,,,
EVT004472,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000593,false,,,
EVT004010,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT007368,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004193,false,,,
EVT005422,false,,,
EVT001204,false,,,
EVT004177,false,,,
EVT002974,false,,,
EVT003651,false,,,
EVT001808,false,,,
EVT001271,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003204,false,,,
EVT003228,false,,,
EVT006966,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004212,false,,,
EVT000650,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000739,false,,,
EVT001444,false,,,
EVT001727,false,,,
EVT000267,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001056,false,,,
EVT005869,false,,,
EVT000444,false,,,
EVT002248,false,,,
EVT001812,false,,,
EVT004402,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001234,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006777,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004645,false,,,
EVT006421,false,,,
EVT001296,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001817,false,,,
EVT006812,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004072,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005945,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002658,false,,,
EVT000334,false,,,
EVT003254,false,,,
EVT005509,false,,,
EVT006867,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002590,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001312,false,,,
EVT005207,false,,,
EVT007129,false,,,
EVT006557,false,,,
EVT001850,false,,,
EVT000001,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003675,false,,,
EVT006896,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005502_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006063,false,,,
EVT007204,false,,,
EVT001458,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003569,false,,,
EVT001384,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001385,false,,,
EVT006738,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005846,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000960,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000239,false,,,
EVT004020,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004804,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002151,false,,,
EVT007316,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003590,false,,,
EVT000517_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003899,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003723,false,,,
EVT002073,false,,,
EVT005714,false,,,
EVT005863,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006934,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002277,false,,,
EVT005223,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000809,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000644,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003160,false,,,
EVT002438,false,,,
EVT000883,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004623,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000561,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003492,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006672,false,,,
EVT005862,false,,,
EVT005984,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000499,false,,,
EVT003231,false,,,
EVT007000,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002034,false,,,
EVT003055_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003036,false,,,
EVT004784,false,,,
EVT003064,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003109,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004867,false,,,
EVT002436,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005939,false,,,
EVT000661,false,,,
EVT007153,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006446,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000231,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002806,false,,,
EVT006165,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002585,false,,,
EVT000278,false,,,
EVT005214,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000718,false,,,
EVT005181,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005618,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000877,false,,,
EVT004118,false,,,
EVT006980,false,,,
EVT003699,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003981,false,,,
EVT001584,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006767,false,,,
EVT004304,false,,,
EVT006586,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001557,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003875,false,,,
EVT006888,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002877_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000639,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002663,false,,,
EVT006988,false,,,
EVT003216_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003421,false,,,
EVT003343,false,,,
EVT005355,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005609,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000822,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002384,false,,,
EVT003940,false,,,
EVT007216,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003092,false,,,
EVT003104,false,,,
EVT005660,false,,,
EVT001715,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006727,false,,,
EVT001793,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006798,false,,,
EVT002050,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006334,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001248,false,,,
EVT001323,false,,,
EVT007399,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006909,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004779,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003272,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005742,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001849_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003252,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007086,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004285,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007353,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002148,false,,,
EVT001622_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005898,false,,,
EVT004504,false,,,
EVT005617_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003693,false,,,
EVT000365,false,,,
EVT001650,false,,,
EVT005881,false,,,
EVT003823,false,,,
EVT001508,false,,,
EVT002557,false,,,
EVT006275,false,,,
EVT002040,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003198,false,,,
EVT006853,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005889_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001051,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000828,false,,,
EVT004089,false,,,
EVT001304,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005102,false,,,
EVT007487_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001268,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003110,false,,,
EVT005442,false,,,
EVT001292,false,,,
EVT005995,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004364,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005146,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002631,false,,,
EVT005360,false,,,
EVT004216,false,,,
EVT006936,false,,,
EVT005868,false,,,
EVT003749,false,,,
EVT007369,false,,,
EVT002725,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003214,false,,,
EVT002796,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000799,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000389,false,,,
EVT003737,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005165,false,,,
EVT005823,false,,,
